date,fighter_a_name,fighter_b_name,fighter_a_age_diff,fighter_a_eff_diff,fighter_a_control_rate_diff,weight_class_Bantamweight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,weight_class_Women's Bantamweight,weight_class_Women's Featherweight,weight_class_Women's Flyweight,weight_class_Women's Strawweight,cage_size_big,cage_size_small,fighter_a_win_probability,fighter_b_win_probability
02-24-2024,Raul Rosas Jr.,Ricky Turcios,-11.34,-1.8532299741602065,0.07571655734446432,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.62,0.38
03-09-2024,Sean O'Malley,Marlon Vera,-1.9,4.387672573880881,-0.012821562189538324,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.65,0.35
03-09-2024,Dustin Poirier,Benoit Saint Denis,6.91,1.6617488737977741,-0.33125491585672995,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39,0.61
03-09-2024,Katlyn Cerminara,Maycee Barber,9.39,-1.072954955573922,0.0736935168102406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.22,0.78
03-09-2024,Curtis Blaydes,Jailton Almeida,0.5600000000000005,-1.5555333114694188,-0.37945831848540584,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4
03-09-2024,Mateusz Gamrot,Rafael Dos Anjos,-6.13,0.5909271933151634,0.1654016360311663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.55
03-09-2024,Pedro Munhoz,Kyler Phillips,8.76,-3.209265896495067,-0.05412555442990559,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18,0.8200000000000001
03-09-2024,Lauren Murphy,Karine Silva,4.11,-0.9583510233592413,-0.08595951401120112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.44,0.56
03-09-2024,CJ Vergara,Assu Almabayev,-1.6733333333333336,-1.7463648861200263,-0.6194744956950591,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.74,0.26
03-09-2024,Gilbert Burns,Jack Della Maddalena,10.15,-1.7436641264215538,0.27113963241559114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.58,0.42000000000000004
03-09-2024,Petr Yan,Song Yadong,4.8,0.25260638398203517,-0.01542338993225139,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49,0.51
03-09-2024,Kevin Holland,Michael Page,1.9619999999999997,0.6306098964326813,-0.2109704641350211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41,0.5900000000000001
03-09-2024,Robelis Despaigne,Josh Parisian,0.5600000000000005,0.9761848620608347,0.28295213393067675,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.64,0.36
03-09-2024,Michel Pereira,Michal Oleksiejczuk,1.38,-0.6489189735199665,0.0511360224205097,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.41,0.5900000000000001
04-06-2024,Marvin Vettori,Brendan Allen,2.27,1.274458636900036,0.042913276265302724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.56,0.43999999999999995
02-24-2024,Claudio Puelles,Fares Ziam,0.91,-1.2952731158614912,0.4707401798377257,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.55,0.44999999999999996
02-24-2024,Erik Silva,Muhammad Naimov,0.9766666666666667,-0.4106137035522396,-0.5873053166560527,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47,0.53
02-17-2024,Alexander Volkanovski,Ilia Topuria,0.9766666666666667,0.2361733564549533,-0.027875729360357454,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.56,0.43999999999999995
02-17-2024,Robert Whittaker,Paulo Costa,0.33,2.048089455270503,0.005167235029065697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.6
02-17-2024,Geoff Neal,Ian Garry,1.9619999999999997,-1.365492491294897,0.11635659259713732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54,0.45999999999999996
02-17-2024,Merab Dvalishvili,Henry Cejudo,-3.92,1.0526022973316658,0.15882575053621958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4
02-17-2024,Anthony Hernandez,Ikram Aliskerov,2.0300000000000002,-5.040627145799954,0.3687363834422658,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38,0.62
02-17-2024,Marcos Rogerio de Lima,Justin Tafa,8.47,0.5457548908316256,0.1795270598988663,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4
02-17-2024,Zhang Mingyang,Brendson Ribeiro,-1.215,0.7789914637177646,0.11678170938960374,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7,0.30000000000000004
02-17-2024,Andrea Lee,Miranda Maverick,8.38,-0.25788190765031116,-0.06155872659953253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5
02-17-2024,Amanda Lemos,Mackenzie Dern,5.84,-1.020724083313305,-0.35944571691660854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.66,0.33999999999999997
02-10-2024,Jack Hermansson,Joe Pyfer,2.0300000000000002,-1.5907798693814827,-0.025534639518504293,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.55,0.44999999999999996
02-10-2024,Dan Ige,Lerone Murphy,-0.05,-1.1584943514294586,-0.25687518552764915,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.66,0.33999999999999997
02-10-2024,Robert Bryczek,Albert Duraev,2.0300000000000002,0.16080402010050251,-0.19798994974874373,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.55
02-10-2024,Brad Tavares,Gregory Rodrigues,4.16,-1.4607158491588668,-0.14350510377797698,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49,0.51
02-10-2024,Michael Johnson,Darrius Flowers,1.3825,2.1168205621532272,-0.09252404405272416,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.25,0.75
02-10-2024,Rodolfo Vieira,Armen Petrosyan,1.11,-1.2113010446343782,0.46841642924976257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.42,0.5800000000000001
02-10-2024,Trevin Giles,Carlos Prates,1.9619999999999997,1.4427157001414426,-0.03638935322103639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.81,0.18999999999999995
02-10-2024,Damir Hadzovic,Bolaji Oki,1.3825,0.28975508796136595,-0.36478095895136253,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44,0.56
02-10-2024,Loma Lookboonmee,Bruna Brasil,-2.37,0.3324365282907734,-0.13354597940927443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.77,0.22999999999999998
02-10-2024,Devin Clark,Marcin Prachnio,-1.75,0.34708128112591974,0.22602336541269913,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.78,0.21999999999999997
02-10-2024,Max Griffin,Jeremiah Wells,0.92,-1.572626179292956,-0.6694557696828318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49,0.51
02-10-2024,Zac Pauga,Bogdan Guskov,-1.215,3.522919359649995,0.6303652514003513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.63,0.37
02-10-2024,Melsik Baghdasaryan,Hyder Amil,0.9766666666666667,0.7750759878419453,-0.12651975683890576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.25
02-10-2024,Daniel Marcos,Aoriqileng,0.3,2.195062583671138,0.05225720937054339,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.48,0.52
02-03-2024,Roman Dolidze,Nassourdine Imavov,6.62,-0.30471687424331384,0.27046930752959397,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.51,0.49
02-03-2024,Renato Moicano,Drew Dober,-0.59,0.8163759900766491,0.05355372652380491,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.76,0.24
02-03-2024,Randy Brown,Muslim Salikhov,-6.08,0.9473596886633633,-0.047177334821447516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.83,0.17000000000000004
02-03-2024,Viviane Araujo,Natalia Silva,4.11,-2.2157598499061915,0.2113590731049011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.43,0.5700000000000001
02-03-2024,Aliaskhab Khizriev,Makhmud Muradov,2.0300000000000002,-0.6460087694046561,0.3478015379285337,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.45,0.55
02-03-2024,Gilbert Urbina,Charles Radtke,1.9619999999999997,1.7054945054945054,-0.33760683760683763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.54,0.45999999999999996
02-03-2024,Molly McCann,Diana Belbita,6.14,1.6914883602642345,0.012713894371046502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.27,0.73
02-03-2024,Azat Maksum,Charles Johnson,-4.07,-0.5176618478944061,0.36571827641595084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.78,0.21999999999999997
02-03-2024,Themba Gorimbo,Pete Rodriguez,5.81,4.667898770919317,0.2977969522427321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.55,0.44999999999999996
02-03-2024,JeongYeong Lee,Blake Bilder,0.9766666666666667,-0.6666666666666666,-0.5677777777777777,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.39,0.61
02-03-2024,Luana Carolina,Julija Stoliarenko,-0.17,1.0122482336562721,0.3063113231304315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4,0.6
02-03-2024,Landon Quinones,Marquel Mederos,1.3825,-2.3333333333333335,0.022222222222222223,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.44,0.56
02-03-2024,Thomas Petersen,Jamal Pogues,0.5600000000000005,0.16666666666666666,-0.19666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.62,0.38
